Method,Metric,Average,All 50 values
SR,,,
,SSIM,0.9726278914727637,"[0.9858023572391827, 0.9620719163096328, 0.9798338719350213, 0.9675801803142637, 0.9764583654236558, 0.9730267126792514, 0.9805547467949235, 0.9861489707440073, 0.9909202326402111, 0.9304317179153022, 0.9787580494212286, 0.9753868276583869, 0.9844486827512252, 0.9607311414329728, 0.9598729580052812, 0.9677505115910546, 0.9444822504340774, 0.9658823252801816, 0.9792188224099662, 0.9801488938887714, 0.9826349450255564, 0.9842592352413919, 0.9859662146024437, 0.9916671184858469, 0.9672010821439195, 0.9848657738126333, 0.9743149782530849, 0.9826707948427181, 0.961441254606271, 0.9739738880591919, 0.9650385611001773, 0.9685720800056966, 0.9682113347210765, 0.978671564806109, 0.9778662363660251, 0.9622303399648847, 0.9680476314965373, 0.9871356820572833, 0.9710359576549165, 0.9452208517503023, 0.9810654309847915, 0.9829147280042391, 0.9494135366143089, 0.9842547532618776, 0.966850873782327, 0.9867647607631866, 0.9796838404598379, 0.9823537900248586, 0.9705775271261042, 0.9369802727520029]"
,PSNR,47.047316884376066,"[50.12303039666668, 44.43018439269935, 44.48226846145267, 47.55127921279665, 46.44060075612722, 48.3515375660241, 47.0426721201487, 48.09679423472282, 50.816324367037254, 41.52893119315259, 46.298055730593106, 48.453730319641004, 47.39618185933965, 47.097483830718176, 44.84073186501554, 43.92631554006813, 44.39808820437156, 43.435756023788166, 46.9694103472576, 47.479625958613354, 48.67574306140487, 49.723349771011556, 49.00960139419726, 51.967784103000234, 46.71457323786506, 52.77155814480728, 46.51148104384572, 48.65880868182539, 47.85208941993303, 44.07851774073799, 46.68863924765144, 46.539972085303845, 46.49162382164725, 48.32685042160503, 46.51659496342209, 43.53476521191891, 45.376530243566805, 49.3479316811306, 46.13335814403818, 45.556302628126545, 49.2941399774568, 47.473686272553515, 43.96579984175138, 48.288943623879945, 49.06412733305295, 50.37370699211199, 47.317102340970564, 48.793724117018364, 43.44622554299591, 44.71331074973884]"
,mSSIM,0.3016374717194649,"[0.19798507779310504, 0.3666246378569541, 0.5292877324418716, 0.19935839500784883, 0.34742864954312974, 0.1709172266458225, 0.4190582550663558, 0.480893963640326, 0.26407584934623735, 0.39258017567194425, 0.38734653958109666, 0.14017841299428907, 0.4423201548482008, 0.16043210586171333, 0.4354289774239735, 0.5092515366026881, 0.22261357299846762, 0.5149466618625185, 0.3196620894233658, 0.2878171134310905, 0.2184271948612891, 0.21927019555366456, 0.46112912936260253, 0.12005123916929494, 0.21218811676653204, 0.05485186147885166, 0.3187468919369323, 0.2169094699240047, 0.06114768801778677, 0.498442956561976, 0.2519784402849232, 0.186480090850683, 0.30218050506472527, 0.1947915859918631, 0.2855560612376659, 0.45527414527089843, 0.24640597862422592, 0.3854170511633422, 0.3134928790868446, 0.15322449085900128, 0.11994349327997589, 0.39869885102244723, 0.20678252653838736, 0.5770611407184688, 0.10582437882675325, 0.47841038095672317, 0.3311722781743925, 0.2566491056133574, 0.507952387422017, 0.15520594331261556]"
,mPSNR,9.556990371717532,"[10.013738933920532, 8.326850221936047, 9.952508911673945, 9.940351841381167, 9.394430816306693, 9.416064578453987, 9.751331774941264, 9.512947424459998, 9.760086516206558, 9.596740307611903, 9.830516195581485, 9.587438859595824, 7.907385443302122, 9.597249314855652, 9.835132015775645, 9.82815530023571, 9.939620889799155, 10.093876574097555, 9.701888196962887, 9.753514334725716, 9.30151436685817, 8.898642686015789, 10.432612424665443, 9.282385677301878, 10.049944125955415, 9.23549582042297, 9.390959207106377, 10.288419312498537, 9.852216910633217, 9.059285522530804, 9.658579561406405, 9.157453128373854, 9.304110246736295, 9.73738061727961, 9.509670818320554, 9.604558827231736, 9.283290234355952, 10.706451160747964, 9.111880885891027, 9.862368973011828, 9.460580063888335, 10.900275543076427, 8.86258333254455, 8.679496817869701, 9.061444983734217, 9.514795244649676, 9.189984499270343, 9.647556723992462, 9.048184781216966, 10.017567636466394]"
FGT,,,
,SSIM,0.9990191276670355,"[0.9996009276013123, 0.9983235651389668, 0.9992141089587417, 0.9989940615516244, 0.9991498340855512, 0.9993598539633707, 0.9986961727124153, 0.9989904032364848, 0.9995574957427298, 0.9973097947457426, 0.9992301962731448, 0.9988381763854473, 0.9991900281896212, 0.998958810604262, 0.9990890284172753, 0.9988830081365109, 0.9983844349353698, 0.9989922167477457, 0.9992901131200336, 0.9996168776567851, 0.9996215516868902, 0.9994041874091314, 0.9993096806098367, 0.9997560769810342, 0.9989734864886941, 0.9996593377066683, 0.9993457887384011, 0.9993752402419842, 0.9991554870538691, 0.9992388597135823, 0.9989446712483875, 0.9987081443203998, 0.9991197224183069, 0.9995184942434894, 0.998962743606132, 0.9987186793072441, 0.9992294080884158, 0.9996234576773834, 0.9991417847549667, 0.9984648282578918, 0.9996290412584822, 0.9991873324455703, 0.9977624185566172, 0.9991341074319599, 0.999060367808622, 0.99938127608937, 0.9986215889641908, 0.9989946642705526, 0.9982289448088384, 0.9970159029617106]"
,PSNR,56.61813410661306,"[61.7635977291852, 53.80410726439401, 57.96281496383257, 56.39876381795527, 57.043298169694395, 58.795781342096085, 51.443038751982506, 54.79733979096046, 59.44484218191061, 51.39802332390442, 58.029208170766125, 55.53269354742323, 53.150850785987586, 55.49184824175788, 56.63715110521244, 54.11728193413286, 54.341853467913964, 56.47254745181879, 56.949906232887955, 61.12943251764743, 61.609862986041165, 58.835801308211515, 58.45765087715958, 61.890598202323446, 56.82937457286049, 62.27052066781428, 58.53529706987282, 57.72476647379915, 57.207179756105745, 58.29868975828835, 55.72685692260394, 52.91978993774697, 57.236587626352645, 60.41205075307356, 54.149569216262286, 55.60700758101436, 57.30748032271635, 59.9846903181122, 56.87407111853375, 54.51989506789854, 61.7756519921108, 56.112440301847215, 51.81132760532083, 55.99986301712641, 57.11649948143705, 56.58992208401684, 52.903524384687216, 54.32518449012369, 51.73918528618694, 51.4309853595409]"
,mSSIM,0.9710415916103176,"[0.9745034072022911, 0.9678720512381142, 0.9746933152011863, 0.9676775349529833, 0.9688593997324855, 0.9768798491874122, 0.9532081472687288, 0.9638214484194487, 0.9611745977899104, 0.9729100460394862, 0.970551071317468, 0.9505901880032013, 0.9682968423347021, 0.9778065641135918, 0.9861014508093779, 0.9814755555980806, 0.9728958057374192, 0.9841399644502572, 0.9737714632726899, 0.9830833468372382, 0.980821893700242, 0.9657338318008705, 0.9569241365505, 0.9719878406378963, 0.9681392299654934, 0.9787849252037707, 0.9815248952357871, 0.9663295843562367, 0.9787822983826479, 0.9835236313253729, 0.9785158730095378, 0.9619504675396313, 0.9772730665607716, 0.9763450649609442, 0.9602857657815017, 0.9764522023001297, 0.9807532912523459, 0.9785916085732751, 0.9771555893504522, 0.9720108531268108, 0.9778079567771303, 0.9671264060183947, 0.9603791155531108, 0.9751520546223233, 0.9720231813223081, 0.9765347280834086, 0.9444098571864423, 0.9560339558082501, 0.9673298474231787, 0.9530843786010432]"
,mPSNR,45.47605097110509,"[46.91413107676701, 44.28332760904365, 47.062149740952606, 44.6225510632252, 45.18220577904663, 47.59561807650269, 39.34860288346714, 42.243870010192936, 44.79834776692368, 44.65524392227199, 46.489723181345575, 44.23014120307329, 38.564489395491336, 46.56792750359603, 48.210560976093795, 45.193629210621715, 46.27037463155798, 47.012894531947495, 44.63169725967572, 48.6523213029828, 47.99902433169562, 45.446116387461814, 43.84622828191935, 47.00209251413655, 46.78926268965189, 48.295673405877515, 46.83786532311554, 44.93802506339588, 47.77982102201487, 48.14605858012568, 46.13544166390141, 42.55126362066097, 47.11248796781048, 47.733258284832075, 42.5237661448319, 46.44989928925894, 47.73933133343954, 46.586834890898615, 46.62961623213053, 46.56192432216319, 48.42981463786302, 44.84482319658013, 44.032816198189586, 43.01213629011697, 47.336170138153015, 44.86260286746209, 42.095458671498776, 42.28734767545329, 43.59214230020699, 43.67543810562825]"
