Method,Metric,Average,All 50 values
SR,,,
,SSIM,0.9704049616647974,"[0.9685570854991058, 0.9792318701427393, 0.9665315961884254, 0.968468488678258, 0.9866394719258977, 0.9914879658473663, 0.9846039822811901, 0.9467057426491472, 0.9690244818572432, 0.9771124498506669, 0.9636605410941071, 0.9834341364010829, 0.9596115605552488, 0.950352236541545, 0.9658382520731377, 0.9535874838890087, 0.9602252647866178, 0.9821566534075501, 0.9772686336571406, 0.9656114516875144, 0.9787812095627447, 0.9895066038620763, 0.9606283577633156, 0.9808060695771067, 0.9817711180005305, 0.9713617998978353, 0.9764831092033739, 0.9390252442257312, 0.9597824217412368, 0.9726259759205375, 0.9413954139989572, 0.961214707164925, 0.9722145681539014, 0.9780377237848956, 0.9832233931968934, 0.9787568651483284, 0.965980148105761, 0.9607286054524211, 0.9613507731812407, 0.9748962189214385, 0.9432955992356904, 0.9803276825172681, 0.9782585598633701, 0.9824525891360967, 0.9687867392639612, 0.9729725952638116, 0.9518377066205185, 0.9798553971278423, 0.9880283986351038, 0.985753139699967]"
,PSNR,47.36310383516812,"[47.75017363417825, 46.36941352150524, 47.12507404400704, 47.06360560641758, 49.39114591789283, 50.285526310623716, 50.1870689931131, 46.7990427375853, 45.51368776724411, 46.44427658149486, 43.35937115520306, 48.588923092048944, 46.93640311790793, 46.38353859615853, 47.278591769649694, 44.40382998034531, 47.81306748093641, 49.85108805051517, 47.06976758117519, 48.07984543171845, 49.16552229718928, 50.347396087660805, 44.446054244477736, 50.233723714442185, 48.83331877254632, 47.24465474585264, 46.73523749414094, 38.81647358808035, 48.21765175522763, 49.61637095481563, 42.41924903747973, 47.82299500472941, 45.953466838435936, 47.98366507998476, 46.81674653460293, 47.62661776976487, 46.965387203596094, 48.53032063551265, 49.46016651537539, 46.98548237417788, 44.21339657958765, 50.83615816168123, 47.6428104568172, 48.77897143069199, 43.355423114623264, 45.39877738123293, 44.10187385742849, 50.98605796393905, 53.77285194539194, 48.15492884919926]"
,mSSIM,0.23908225541876893,"[0.17638336046818348, 0.4800828931121762, 0.17340680772604905, 0.21538047374199074, 0.32253262170932717, 0.4108222804800324, 0.16671608180602665, 0.09178447012533512, 0.37881168764657747, 0.2788744211573345, 0.48983935296322745, 0.29078419653573206, 0.20825968980455623, 0.12219269724199924, 0.17986298679390794, 0.3315306011015553, 0.06770598488089577, 0.11010771880721452, 0.20305801088775516, 0.04877542368050924, 0.07785530242635809, 0.19239374832443543, 0.3109887378891928, 0.06664587577702331, 0.1905580824797219, 0.19638041788586452, 0.2768019760240682, 0.592102797339936, 0.035774011615466304, 0.10333483809563015, 0.4991407387386022, 0.06206570140003098, 0.39063454388332675, 0.25496271236620294, 0.49267260517652356, 0.2548588540338358, 0.1748717714913743, 0.08387556536239499, 0.01684348201036585, 0.31409050491922674, 0.2328982122715025, 0.058999934053174455, 0.20130423320755106, 0.3473802324965728, 0.4825215118635312, 0.49684152170994483, 0.20741068813304545, 0.04455088418898266, 0.06605072771808436, 0.4823907973860917]"
,mPSNR,8.960956848364658,"[9.496890702782089, 8.978545627204024, 9.171984387495648, 10.04563361080872, 9.359837119085988, 9.324097889594066, 9.750527526750384, 9.364606045828289, 8.76775016117354, 8.246905051004905, 9.24802933581935, 9.855625731410951, 8.80972649767679, 8.69943462198189, 8.775263350444671, 8.70492307525629, 9.09119318575679, 9.077636780327339, 8.492751638594683, 8.874077475841709, 8.96074218148258, 7.373477132120776, 7.209716757014296, 8.219437471839564, 8.577661239218058, 8.660991688823747, 8.83123877478704, 8.766927297948214, 8.935390744155145, 9.174601679388788, 9.003049918065752, 9.438968491935345, 8.94811306721055, 8.602476107313517, 9.027596163153897, 8.839861450191599, 8.78445057856403, 8.853708657901066, 8.988712206136965, 8.725139768199387, 9.367615095278198, 9.610055280282955, 8.781958606089358, 9.365072404748737, 9.065049611264609, 8.952432847184149, 8.820577762027014, 9.66777900891422, 9.65436374675248, 8.705236865402794]"
FGT,,,
,SSIM,0.9981824385204271,"[0.9983654821370292, 0.9992522848580361, 0.9978995040277665, 0.9978238384316406, 0.9993126378321303, 0.999706920845053, 0.9991256091012679, 0.9982161265401226, 0.9973357478601544, 0.998817356508506, 0.9974816148271056, 0.9993128059763117, 0.9978616739783425, 0.9981291764758048, 0.998612695281528, 0.9964365440521642, 0.9967472504875788, 0.9984146953098897, 0.9982843408996573, 0.9984882058134018, 0.9987734087868351, 0.999423040218902, 0.9949066976764115, 0.9989357226529281, 0.9991834701831493, 0.9986852647440686, 0.9976329831856329, 0.9877965062250005, 0.9970649754622959, 0.9990020022996995, 0.9954843535521732, 0.997606191418733, 0.9983683848563513, 0.9990953119238505, 0.9990801855426684, 0.999300487664362, 0.9984893763487909, 0.9991829004864772, 0.9987421700728875, 0.9989460981994315, 0.9977922408873979, 0.9992694979867601, 0.9993519327400199, 0.9992273514484791, 0.9969018350063811, 0.998718571199316, 0.9982208819653171, 0.9993929788804543, 0.9996803801723724, 0.9992422129907164]"
,PSNR,54.619388361798876,"[52.13119308392548, 58.03565777071249, 51.78164800285313, 52.01025046082988, 55.71325979323661, 61.89298821122687, 55.43723511170536, 53.985567358153375, 50.96170525494454, 55.2939118725691, 52.81913867957796, 57.81321348141444, 53.60157776922393, 54.25357961541428, 55.87679832791739, 49.817252065567246, 50.66551570260802, 54.41219134711848, 52.117388185745874, 54.71578286455963, 54.71180642422396, 59.138956068449, 49.860650357617544, 56.10967778994247, 57.765182295908694, 54.32303999386385, 51.916269853860015, 45.21130863765936, 51.907415916483465, 56.660690885451814, 50.61931396460969, 52.74979068998425, 55.14150882468328, 56.516343673456824, 56.43858314365586, 58.37292318304192, 53.52928445343491, 58.400648172000615, 55.051901771719244, 55.96385388324234, 53.38915967879977, 56.12493298767681, 58.51760908525529, 56.50712532346886, 51.78314829991461, 54.53834637046296, 52.62828999536896, 56.656840756813985, 59.9907606618505, 57.10819998773938]"
,mSSIM,0.9507124776999902,"[0.9615492164847442, 0.9768648541726892, 0.9304314554461544, 0.9228174309704423, 0.9632592950882269, 0.9768164899384899, 0.9487301616475098, 0.9657563686541792, 0.9348159233910185, 0.9549231710958253, 0.961222512831905, 0.962694374140279, 0.9369231646725285, 0.9643003442220656, 0.9596644238384987, 0.9307719703969357, 0.903065568717732, 0.9045223167971481, 0.9429338092563618, 0.95058257081377, 0.9450417892034891, 0.9457140624224487, 0.9030851093616509, 0.9355757494437976, 0.9585623109354345, 0.9584658913137003, 0.896807716868699, 0.9118147507795284, 0.9027629019873544, 0.9610775615920988, 0.9509606889583222, 0.9379669388705882, 0.939884264593879, 0.9603352279296615, 0.9706189507027754, 0.969897419225117, 0.9611978547106221, 0.9809206062589082, 0.9660545158163812, 0.9680738366186166, 0.9685586069831862, 0.9613603794405613, 0.9718480862160165, 0.9664413031249498, 0.9378416845486637, 0.9692173036753434, 0.9657704378722269, 0.9716933957425631, 0.9745614631798082, 0.9708676540466067]"
,mPSNR,42.921193189877705,"[38.68957984319228, 45.66189094426235, 40.765573896090395, 40.18512583455411, 41.789716001826946, 46.27556026455413, 41.50657219048401, 45.199936454302545, 37.97452128184254, 43.58133461772991, 43.22139301825035, 45.8750598087621, 42.276008935972705, 44.8179524500231, 45.36015915489354, 39.54778311724449, 39.466845481224155, 40.41041410539731, 36.25942290445718, 43.998521083520366, 41.11927272722977, 43.223212775145434, 36.978563597650556, 41.967196231146474, 44.2285863995194, 42.269957175431855, 38.248885535597864, 38.74836426292252, 38.99991716409276, 45.27546675721201, 43.814976225768135, 42.762783304514244, 44.59466373117622, 42.9734192659391, 43.526070943990916, 45.720047240436266, 44.44369385536501, 49.1515664911693, 44.232270867466084, 45.07221318077028, 46.15087310927818, 44.52896789524335, 45.770681217049514, 43.92665175888177, 42.16318539202149, 44.12371120878822, 43.33667727929647, 45.04543065121835, 46.224101890962544, 44.57487997001743]"
FGVC,,,
,SSIM,0.9977370935321125,"[0.9979754938158173, 0.9992521857075006, 0.9967795615771301, 0.9972899506946841, 0.9992525069899205, 0.9995989522110685, 0.9989030560469648, 0.9973859812379188, 0.9967773935796408, 0.9978417137297574, 0.9977560545871538, 0.999285971927088, 0.9976700174672559, 0.9977450851016062, 0.998397245624285, 0.9956700660061523, 0.9957695560321095, 0.9981287217823421, 0.9980937477029052, 0.9979402586180388, 0.9984941908328216, 0.9993267845771693, 0.9930684192488163, 0.9985348674191145, 0.9989366042209616, 0.9980946149557716, 0.9972511276321532, 0.9853551446764849, 0.9953752834285208, 0.9985317631317255, 0.9946995765100318, 0.9970795044621047, 0.9979591177340238, 0.9982157742133376, 0.9989738303943388, 0.9992297117718394, 0.998207226458586, 0.9990765996634149, 0.9985711419450182, 0.9987347592801027, 0.997250359786794, 0.9991520002260245, 0.9992626605945224, 0.9991194739489013, 0.9971075801742243, 0.9985940098283983, 0.9971668792527911, 0.999268557621054, 0.999587603988562, 0.9991159881886608]"
,PSNR,53.729682764497255,"[51.08764972485411, 58.168730743063804, 50.18327754271312, 51.290858810783746, 55.19953849852024, 60.25021294244999, 54.79392904390171, 52.100099513619504, 52.41461827798797, 53.30433775678248, 53.14454764259899, 57.73829233694528, 53.200901202448996, 53.55558528810767, 55.29204861412693, 49.83657456371922, 49.822749435469554, 53.52047309137283, 50.975593994650986, 53.473305709247626, 53.682578686681296, 58.5892861818317, 48.07323071589545, 54.63778094900284, 56.71010423132519, 52.85233119549224, 51.45272181154787, 43.969015887834786, 49.7930003990495, 54.70657680045704, 49.648520313762205, 51.75953876647668, 53.90237747022035, 54.70397861960496, 56.05974368082676, 57.995945604868815, 52.68818478316736, 57.82198250434082, 54.59345181568682, 55.23155316479971, 52.4029579132699, 54.9641971632423, 57.8319421819678, 56.0388893506625, 51.945828319410126, 54.22196850549622, 50.15772136497432, 55.829974974631824, 58.68916249301811, 56.1762676419523]"
,mSSIM,0.9464902735909011,"[0.9563443381586987, 0.979405338433818, 0.8946027369434539, 0.9162659116670681, 0.9606061950323547, 0.9700512797319332, 0.9484835415282633, 0.9554149309307024, 0.9213593251694601, 0.9459234176234862, 0.9677370467477421, 0.9642584197537226, 0.9417203534968935, 0.9646064528841067, 0.9624845239827863, 0.9217594926208558, 0.9033784211606202, 0.9093450106774432, 0.9374562230510638, 0.9435022976640595, 0.9439107735431755, 0.9454098747077108, 0.8826412106869165, 0.9268666591040371, 0.9514910022062141, 0.9480931676535845, 0.9024697902646078, 0.8959656784293758, 0.878466769511333, 0.9421146706337673, 0.9485972508396902, 0.9351053689015438, 0.9514506800281813, 0.9399807091160994, 0.968620967332577, 0.9696877138305546, 0.9624484758004828, 0.9813066199148219, 0.9688214450569346, 0.96659683423396, 0.9648398554769457, 0.9644275107800696, 0.9727169466522543, 0.9643729107849985, 0.9435415976270642, 0.9678408884176065, 0.9581755280571651, 0.9726014504288547, 0.9732115270538153, 0.9680345452121645]"
,mPSNR,42.384114840506506,"[38.42973485870267, 46.571897194100615, 37.91705631713313, 39.837482830794066, 42.21474069435868, 45.128577543226996, 42.5805623038645, 43.93989760545453, 43.0086341990932, 42.206594061534666, 44.315711801377304, 46.22320564475697, 43.02093223971431, 45.017466197189584, 45.79991814091144, 40.42717854707167, 39.692439488026004, 40.55805016013564, 36.065654170003384, 43.413225311442226, 41.405045593632764, 43.36481235972076, 33.59991801457412, 40.824046710136955, 43.959375698250085, 40.464259812253275, 38.203703786439085, 37.605677426257365, 32.29654497757659, 43.394923480492466, 43.43654317743095, 42.08068575635401, 43.73721598159108, 37.08018347417719, 43.82281159657424, 45.74839016417784, 43.81412015180818, 49.48952338423127, 44.708856984879866, 44.90306449598262, 45.81921707851859, 44.44565437133855, 45.78847679260447, 44.05932178329965, 42.89841824179253, 44.38941857139583, 36.26326663708477, 45.29033760689596, 45.635428442102764, 44.307540164859844]"
E2FGVI,,,
,SSIM,0.9978594298485778,"[0.9978843181514917, 0.9990369909257896, 0.9981920974301649, 0.9976627585471308, 0.9990306474271482, 0.9994615686580691, 0.9989718591491347, 0.9975249217101282, 0.9982257989795094, 0.998485232519871, 0.9963373490059796, 0.9991626309311502, 0.9972227245455239, 0.9975021600189548, 0.9985016015367956, 0.9960819660453124, 0.9975871871598727, 0.9989518864414881, 0.9990065534951259, 0.9983270112597918, 0.9985517230406481, 0.99925908167714, 0.9957506634365716, 0.9993132907520672, 0.9990513134418811, 0.9984485246106943, 0.9987850563197666, 0.989737900590832, 0.9977542063759383, 0.9986713295749962, 0.9950978424365271, 0.9971273237426462, 0.9978059464625932, 0.9987249443312368, 0.9986534859716332, 0.9987825687871875, 0.9969669922414619, 0.9980277170375708, 0.9973226539942965, 0.9983636682466662, 0.9963282531032718, 0.9985671980905743, 0.9986901320665004, 0.998895098857834, 0.9958920458724245, 0.9972845814535019, 0.9959896752173529, 0.998478326472161, 0.9989564246586609, 0.9985362596258307]"
,PSNR,53.85943301160114,"[52.62036842843905, 57.118688816879455, 53.668725796964466, 51.63210773704917, 54.56220498025775, 59.648698548010856, 55.67040367692669, 52.78922731803149, 54.09291305933817, 54.14045942976527, 50.74378464109148, 57.178171501505936, 52.71076306293051, 53.097050794342564, 55.731772455139804, 50.294296297992176, 52.37757515061478, 55.95649731889352, 54.977977652357815, 54.635504544114575, 54.03559141035575, 58.5213196533374, 50.98654301812984, 58.559086129811895, 57.021391287420286, 54.86366487252853, 55.50452828156459, 45.403844756815175, 52.7804570621856, 55.48487288542789, 49.908837052551206, 51.77498304804692, 53.733114896487834, 55.6651653092408, 55.17408288551874, 55.84639304412227, 51.543569923125816, 54.362225988074464, 52.311410347642784, 54.018568229896175, 51.263034535391384, 53.48309907026884, 55.748258364123146, 55.20325126543348, 50.48366218525911, 51.773747226796075, 49.48756786118358, 53.612974776949, 55.75196270917264, 55.017251292549425]"
