Method,Metric,Average,All 50 values
DeepFillv2,,,
,SSIM,0.9973818190183116,"[0.9975310081705379, 0.9970274363572363, 0.9972492683607391, 0.9979587486389553, 0.9936430737334224, 0.9988436558370274, 0.9951893535439287, 0.9964331958988208, 0.9983827769786927, 0.9967715117668701, 0.9980927905682512, 0.9987497956933006, 0.9983917779428847, 0.9965744771988901, 0.9749708546114743, 0.9979346976673428, 0.9986499578464888, 0.9984328939957975, 0.998833739098617, 0.9979945836160097, 0.9980460683737798, 0.9922310714256845, 0.9952097360331532, 0.9990791526470949, 0.9994595822234548, 0.997947972315191, 0.9981987507122368, 0.9975324089824277, 0.9989605633691004, 0.9993255775348961, 0.9982788721823262, 0.9984669445606364, 0.9973958593981687, 0.9985222095448923, 0.9979997012007992, 0.9990711946016878, 0.9986776846142859, 0.9979959408218345, 0.9991829589487273, 0.9979828582333572, 0.9987324055053284, 0.9979863914473999, 0.9981951585200507, 0.9976682345446625, 0.9972345899426104, 0.9984954030510962, 0.9984551203381926, 0.9976474091686174, 0.9985149843229255, 0.9989405488256814]"
,PSNR,51.61141736113428,"[51.49270685752164, 50.5695865679664, 51.65990139141137, 51.20939568496044, 46.48293063027111, 55.62623649304582, 47.4865541384046, 50.041328367105145, 53.065737625604086, 50.73359030669514, 52.884314817972616, 54.140384221831326, 53.46945898130429, 49.93822119076331, 41.717581925603014, 51.83156611151733, 53.75184895959305, 53.16522661117141, 55.38537001494083, 53.23666766740122, 51.948006803862, 45.41745737783121, 47.22558095982965, 55.24730978083512, 57.47287620804754, 52.35209075584241, 52.914796111514434, 51.89019501799221, 56.534317199935984, 57.21185538231333, 53.43386157504903, 53.708125028714385, 49.54865623099689, 54.511886463223156, 52.71498589206306, 53.81556055830299, 53.10466760903957, 51.25637076315228, 52.998766380181635, 50.80678456238093, 51.11638057908621, 50.83961525335567, 50.28485560388022, 49.15446906894327, 49.21822712472847, 50.28745646018511, 50.415377470851666, 47.049392192215336, 49.09240964352521, 51.10992543375059]"
,mSSIM,0.9121315471281305,"[0.8569177471231515, 0.9025930301202406, 0.8712256886597648, 0.8864788585103276, 0.8958850361232494, 0.8892506594428483, 0.8740305713696727, 0.8134601013681972, 0.8794810821024321, 0.8981023669065631, 0.8858119058666961, 0.8767668141823675, 0.901673569855704, 0.9029723371019912, 0.8122291806181722, 0.9467176212694675, 0.884952313632144, 0.9054904836355774, 0.9075023209004, 0.8718229984818917, 0.9421538751166791, 0.836311260768085, 0.9390698944594214, 0.9385137248795387, 0.9418392322679121, 0.940911485423788, 0.9426635438042935, 0.9263802250208155, 0.9092295073134807, 0.8868322105483697, 0.9052520776699132, 0.9130218386461539, 0.9103950947260836, 0.8869571123761746, 0.9231463988013416, 0.9260803083134885, 0.9351264456799185, 0.9379624148171178, 0.9482146910537923, 0.9552101095356765, 0.938437231368889, 0.9211259144845403, 0.9369065587773413, 0.9438190436707572, 0.9391118795659186, 0.9564667581103099, 0.9661007596995109, 0.9762703934510253, 0.9794034090633147, 0.9402992697220145]"
,mPSNR,38.36707761517012,"[36.60976030037035, 37.93090804721249, 38.52571612814557, 31.20063342431495, 34.96683157803451, 40.62877128418448, 33.433991596366795, 34.131983354389256, 37.614599901016334, 38.33301338101665, 36.80182324284494, 38.34701450410776, 37.70060493281983, 35.41634240453183, 29.81541292768906, 40.468453898233044, 36.0574548156207, 36.989756507728885, 39.7697433898818, 39.0804183921026, 39.803185568392735, 30.091738748045298, 31.394180928322978, 39.04772270114756, 41.597760924291805, 39.58486802452107, 35.18196481510521, 38.654955114331635, 41.50374874319362, 37.36721411229367, 39.96979365431443, 39.207983774979404, 38.09473246175636, 39.624686557875634, 40.62339222409597, 39.74622257631591, 41.2397012991029, 39.20264281155163, 41.91907644897352, 43.10053562982258, 40.74682173187554, 39.57783947671135, 40.458434083015874, 39.85598161837656, 40.20189488736424, 40.52421917434896, 43.19808762572915, 39.87498907999139, 40.874141831687076, 42.26213012036005]"
LaMa,,,
,SSIM,0.9978578338771739,"[0.9977784868965442, 0.997140943010519, 0.9978190982163934, 0.9983153573009808, 0.993496533817984, 0.9991168438049943, 0.9955167882783494, 0.9966484151440866, 0.9986116234900626, 0.9968702165871554, 0.9986109923157401, 0.9988409310045214, 0.9987735149791965, 0.996492141332145, 0.978902757462431, 0.9981689961699179, 0.9991102324976605, 0.9988037352382353, 0.9988864681981252, 0.998431849959124, 0.99846345999071, 0.9952734193568094, 0.9970636350232386, 0.9993664851046976, 0.9997549742467483, 0.9982361312923856, 0.9986937111907759, 0.9972063423916735, 0.9990816206084938, 0.9995626078545364, 0.9982493139290121, 0.998738085644065, 0.9973255001242988, 0.9985660784314015, 0.9982906038674214, 0.9994582115170179, 0.9988319198470749, 0.9985272747638153, 0.9996614984182014, 0.998457888391636, 0.999308716097994, 0.998595421940173, 0.998746345719316, 0.9984565263066466, 0.9980872742122742, 0.9991409341491995, 0.999054854094652, 0.998030521888866, 0.9988107052403906, 0.9995157065109977]"
,PSNR,54.144549022145156,"[52.61747217814233, 50.83012948771541, 52.85035631664524, 51.97012572304901, 46.48466357604997, 58.75837681643448, 48.53237392984915, 50.82949783939341, 54.47688259459631, 50.93070683129885, 54.38500129502983, 55.14084594111529, 55.22791274098271, 50.05818865160326, 41.98706704085104, 52.93911938846013, 56.21089828197627, 54.05971369488532, 57.12152664339274, 54.28459312696717, 53.3093450116951, 45.842362461705974, 49.638141880958514, 58.546138124188346, 61.961055175212365, 54.092541126786884, 54.711606268093874, 51.595133403340455, 58.134826716719495, 59.747123375280076, 53.98936703427081, 55.277171255065305, 49.784606276112115, 56.463592702392155, 54.603118067402356, 58.0798951112206, 57.382245726992906, 54.6357293211304, 62.43004520278391, 54.348844103916306, 57.519674816196385, 56.210777137045355, 54.352685857991965, 53.79428106886997, 53.61608420990136, 56.13504037646755, 56.77436149098067, 50.55196230804605, 52.592492877757586, 61.41175052029518]"
,mSSIM,0.913104499690302,"[0.8558530966412798, 0.8845795548519154, 0.8950417434052163, 0.8891526476678244, 0.8900981194235748, 0.8962574212687293, 0.8787704758525118, 0.8133416961467272, 0.8752850281787548, 0.8928943417670903, 0.8999733311861919, 0.837605891592662, 0.908594053045025, 0.8950745699485239, 0.8397339849620118, 0.9398575033587808, 0.9133752324024554, 0.9131054996648356, 0.8815635857716683, 0.8889072031230159, 0.9452877073017749, 0.896870053489071, 0.9577244052366589, 0.9400854785693898, 0.9447154335092336, 0.9456819664872234, 0.9481333472217068, 0.9046482986566673, 0.9099426304539913, 0.8243821917230825, 0.8956190935060515, 0.9144551917772867, 0.896590440128225, 0.8822216940392634, 0.9247566568122423, 0.9258806524037931, 0.9239014194398757, 0.9349295955253385, 0.9479185193177186, 0.9607732542522595, 0.944645899729958, 0.9373696260738551, 0.9326422180726386, 0.9534069539802167, 0.9527726439642219, 0.9569746409605139, 0.9684620057529854, 0.9733609218466526, 0.9731706176058457, 0.9488364464185688]"
,mPSNR,38.82428280209599,"[38.05616101009659, 37.55681362359542, 39.39320684654377, 30.893781505227572, 33.76330981163231, 40.042790381863334, 33.71516590461198, 35.45489141132651, 37.63195468329246, 38.31871139505586, 39.343468905383396, 37.39835167076421, 38.929272524673266, 34.89599605558662, 30.537389315146967, 40.92283724938088, 38.07025208314339, 37.992543953997284, 38.48989907188639, 39.31985477024347, 40.23077821779828, 31.649813148544478, 35.38050161217754, 40.19134843301035, 41.862836429088915, 40.27497855750276, 37.176619159496, 36.09639216943278, 40.731343600326625, 36.43485244038568, 39.129398780413524, 39.10569777014818, 37.72634220265326, 38.89981436929196, 40.23690103040121, 40.481552859977015, 40.271911790699306, 39.626065384658716, 43.73003055656093, 43.264221916917116, 42.10801977459562, 40.33864452251581, 40.65829880161441, 41.86178827227067, 41.82303509051651, 41.17094031833822, 44.03935836543157, 41.73683132807391, 40.795513879661854, 43.4536571488446]"
