Method,Metric,Average,All 50 values
FGVC,,,
,SSIM,0.9987964186424254,"[0.9991550215311934, 0.9986870532979498, 0.9975183111090106, 0.9988055355113529, 0.9990158123536897, 0.9992420680307492, 0.9991314603788636, 0.9988177374309936, 0.9983248763959024, 0.9995059764718982, 0.9987828617307999, 0.9989917635745433, 0.9989687512189068, 0.9991058963040625, 0.9991190158826525, 0.9985166247972995, 0.9992177734685722, 0.9987765494978879, 0.9985197742006225, 0.9987205777975889, 0.9984776317700946, 0.9995762219839074, 0.9996650290324522, 0.9991581831313047, 0.9972757950600509, 0.9986877801110157, 0.9990134444534823, 0.9995874999011477, 0.9986788001669001, 0.999336405836423, 0.9974844947789956, 0.9987638424312285, 0.9984201519732644, 0.9957440331673234, 0.9985296685492724, 0.998888262559955, 0.9995775605031749, 0.9976195335072996, 0.9991492348605374, 0.9997711565851469, 0.9987144451632534, 0.9991167391044496, 0.9991347089873189, 0.9986642759359503, 0.9989393423164734, 0.9989236665846986, 0.998922076060415, 0.9988892299664077, 0.9986979139004416, 0.9994903627543361]"
,PSNR,55.62792831563699,"[56.90736466534642, 53.96558311532087, 51.16743441627862, 54.64703937272249, 54.255896031155814, 55.483506481257564, 56.658631089751104, 54.681857221968784, 51.90086961664244, 59.43940351512505, 54.70851931346512, 56.515563900617124, 56.106601630898794, 57.81035276633311, 56.02196063999149, 55.384234848927456, 56.60285231851126, 54.90759350117127, 53.29929495777562, 55.787458997034946, 54.30996059415487, 60.68590435732411, 59.421605578071905, 57.231170188364146, 52.07372628582683, 55.53677162488615, 55.17790127883564, 60.89749182837565, 54.72142478293841, 55.61094503833825, 50.80804135977357, 55.934918934631824, 54.83571252288202, 50.77423484080123, 55.45684533043907, 54.33775892504087, 60.99979380425272, 52.050919815172094, 56.76132374066968, 62.2889773331584, 55.15358468607532, 56.58437345723722, 55.363055070996765, 54.48116472270719, 55.7983887099767, 54.84560956706045, 54.23432404839559, 55.01811035816015, 54.94526730186585, 58.805091295141324]"
,mSSIM,0.9709918814512555,"[0.9725279150183778, 0.9802772839185107, 0.9634394075360536, 0.9695289133566422, 0.9535782361700437, 0.973678885704283, 0.9754527022914454, 0.9643787184396936, 0.9722760071527231, 0.9802613531968787, 0.9589061110726276, 0.9804279879844737, 0.9848043459292934, 0.9241857005559722, 0.9753074580593254, 0.9792285825616484, 0.9695212154387927, 0.9708296181888556, 0.9769523940270642, 0.9779868974398637, 0.9704428665018475, 0.9856104705219041, 0.9760628907200085, 0.9706935374941174, 0.9817189349072194, 0.9858066713874721, 0.9792317528530115, 0.9862210480901283, 0.9823890210547639, 0.9657154359757696, 0.9685635506521247, 0.9732870987171471, 0.9525209301410162, 0.961732821143729, 0.9617768013498391, 0.9356110481574558, 0.983571827883663, 0.9636291104909088, 0.9540355967219274, 0.9740682738090769, 0.9690752334225339, 0.9693025250963205, 0.965801561117203, 0.9621077600667443, 0.977893221958912, 0.9799869615629624, 0.9732984424061997, 0.9786292675213311, 0.9801853084735966, 0.9770743683212745]"
,mPSNR,45.71758171962006,"[46.12243174448302, 46.58453867616525, 44.47543066787189, 46.5287597869355, 42.26499359408496, 45.41481829125034, 47.017850706197315, 44.74783204576542, 43.82657111580774, 47.89518945058905, 43.820169535230804, 47.90352529009199, 46.458239367915475, 43.013455020214124, 45.81387213048466, 48.279569337778476, 44.212219443820395, 46.14214328358575, 45.71238584848744, 47.068337445965504, 45.84630673992105, 47.67138103454032, 46.04263299574896, 46.111415749370146, 47.22627346497422, 49.1603558873281, 45.20673776012992, 48.65510026655712, 48.066039114882045, 43.37046281828983, 44.590787755198, 46.536408382723586, 44.641091947417344, 44.97718756617529, 44.947065519072055, 40.53578701550737, 47.81715768248105, 44.47133821358765, 44.37975125755186, 45.38668751952411, 45.69388811809671, 45.363279323530435, 44.074385280440055, 43.88028276417706, 46.99673142532693, 45.3637069836354, 45.112376397011424, 46.05288109721378, 47.195745427178295, 47.20350769068809]"
E2FGVI,,,
,SSIM,0.9966685428161837,"[0.9967533499203153, 0.9943725649854618, 0.9912921961939108, 0.9950503621947884, 0.9966398421074979, 0.9968494749630775, 0.9973426313409965, 0.9962233989798362, 0.9942378228255976, 0.9986720391448903, 0.9959309456946185, 0.9965446096333768, 0.9975449074295616, 0.998926107854898, 0.9960014941125112, 0.9960904565777474, 0.997178141499761, 0.9956466845754338, 0.9962799549357572, 0.9970907646615871, 0.9958971468730402, 0.9992729858098542, 0.998555216571753, 0.997292523777857, 0.9923655156090826, 0.9957537579186923, 0.995517863391996, 0.9992411815233572, 0.9965682809288746, 0.9977250702847962, 0.9920447920222751, 0.9972657178606417, 0.9970211500359625, 0.9955167229647147, 0.9983855627760022, 0.998211099357027, 0.999431718508749, 0.9950368880359702, 0.9985075159714851, 0.9994233666811189, 0.9976452635699548, 0.9979477878655572, 0.9974353007975866, 0.9981258198616575, 0.9970007487729649, 0.9960225584004653, 0.9959631942759466, 0.996002950992258, 0.9950937501315827, 0.9984879396063552]"
,PSNR,51.95422987601682,"[51.348009934314675, 49.30180969361504, 46.66270684873279, 49.67455749376761, 50.216270967677794, 50.85022635864849, 52.15491811959028, 50.74325715605742, 48.37948520609501, 55.717943651283036, 50.47935469858028, 51.83293638827918, 52.6810489460111, 56.88598967464722, 50.245087835170835, 51.52335075899988, 51.845953455144034, 50.07626506309521, 50.5427006232998, 52.41323691813008, 50.592407308454874, 58.57750127468263, 55.10545010206612, 52.95067461552959, 48.21164323158983, 50.47418919218803, 49.25757298383413, 58.17462937288249, 51.05202294148675, 51.31347218518732, 47.0753420321283, 52.71096148004669, 51.930157322644924, 50.55654015615677, 55.113879934358216, 54.14841375018526, 59.660210136024844, 49.229371206356504, 55.07867119268948, 58.52283227562799, 52.586423808147664, 53.163985094675745, 51.7808762072493, 53.12616924205794, 51.457071375631784, 49.45666074558703, 49.177139355451175, 49.68624579076347, 49.52029688315194, 54.44557281286479]"
,mSSIM,0.9091456999113368,"[0.8693599488205119, 0.8970263100953041, 0.8396518204901947, 0.8615922164360245, 0.8129309373156794, 0.8800135171902793, 0.9078134446293896, 0.8739525067938392, 0.9066470477689194, 0.9405800679678344, 0.8378010585841235, 0.9252121177009558, 0.959225946264283, 0.8919823523739504, 0.8623914592433443, 0.9339394519838409, 0.8489743950618706, 0.8992304541083124, 0.9392133585611251, 0.945898503131648, 0.9116514622924423, 0.9756464139506832, 0.8695608691380725, 0.8915301856872141, 0.9472958769704765, 0.9513800380736334, 0.9025932095308689, 0.9739840584604987, 0.9550228830604106, 0.8536657851562814, 0.8909557615453131, 0.9390685881022331, 0.9012075224068052, 0.9534721037971308, 0.9519711361209617, 0.867952383288999, 0.9823616498507921, 0.9039263356580773, 0.9117990996287968, 0.9064285644121053, 0.9414661030103827, 0.9238781280833805, 0.8805318388419996, 0.9483005494894454, 0.9222784979302472, 0.9156474897120386, 0.892308033574303, 0.9153240369094916, 0.9130029729006371, 0.9296365034616845]"
,mPSNR,41.042246261367055,"[39.505973532467166, 40.23908439676851, 37.63679037438707, 39.677844966725985, 36.04589490296361, 39.08195879293361, 40.65657014096757, 39.458773350594065, 38.10350413023351, 43.40549378926621, 38.6198904443738, 42.84300210085065, 42.37505639868259, 40.255936473692195, 37.90280046672886, 43.76647704900347, 37.217440233924975, 40.351762327061174, 41.172399555837664, 43.21625671011675, 41.16452859678446, 45.945554083281664, 40.19923237087424, 41.07486448628378, 42.59780332050987, 43.363947011078224, 38.72315984556673, 46.2791820529855, 43.8454266887187, 37.59628175428767, 39.50418014763506, 43.02956243004559, 41.387673219179824, 44.325401897384836, 44.171316476536965, 40.52655628431951, 47.90031843640993, 40.34275514561651, 41.709416827516854, 39.69549551684218, 42.93576945219588, 41.28652847765317, 40.11325339507692, 41.34521152735698, 41.24459146333883, 39.28905568523319, 38.6555838387386, 39.88009559980493, 40.612552384665015, 41.834104514851866]"
DeepFillv2,,,
,SSIM,0.9957463307387069,"[0.9963769606377619, 0.9933094524462321, 0.9958076725764774, 0.9934080334499976, 0.9975497581703258, 0.9947159136917546, 0.9976323897605656, 0.9976358546747885, 0.9937765478185154, 0.9978399461687092, 0.9980892334345546, 0.9953701450017561, 0.9952440093874834, 0.9992443034334335, 0.9938787278363793, 0.9961438290633936, 0.9967242713575923, 0.9978300592530972, 0.9944423305964669, 0.9957489097060135, 0.9955795109355178, 0.9988238209276536, 0.997225754903424, 0.9962415412880968, 0.9767077235101421, 0.9858414759016997, 0.9881402874786591, 0.998610727811918, 0.9956101012250288, 0.9976027105890056, 0.9937014608162111, 0.9965084386462063, 0.9974325919697824, 0.9954906382458723, 0.9976909529164018, 0.9989625395511229, 0.9993864146916097, 0.99606312433942, 0.9987690402672351, 0.9989486579920693, 0.9973856274272187, 0.9975416686061375, 0.9972785741423285, 0.9968778828783202, 0.9966587625301639, 0.9925402782022005, 0.99618981829068, 0.994092003305278, 0.9965587996211324, 0.9980872594595066]"
,PSNR,49.14683943332613,"[48.97663424706536, 47.357950125274535, 48.76175403918089, 47.48020468799359, 50.03551819794864, 47.93144121301607, 50.46283375905044, 50.50418943332298, 47.27845235250268, 50.288251477051546, 50.785428152759536, 48.40778797779529, 48.09567845905732, 52.52097752761388, 47.63891511157236, 49.05318122750615, 49.61613212467242, 50.478372887358454, 47.11031063023341, 47.93073311896723, 48.641565491972514, 51.2988786884998, 49.760517434141676, 49.15108228589926, 42.00827068515069, 43.41415427078775, 45.737888489785846, 50.629790578416696, 48.345525901294806, 50.05931500129037, 47.497455899643825, 48.638901916943055, 50.04121130712376, 47.821830357054075, 50.046697005480596, 52.37039774860303, 52.9770792966012, 49.04436351946349, 52.461933030663204, 52.91445583237709, 50.284628618904, 50.10676858713591, 49.802029288153804, 49.58813865455178, 49.44764915804569, 47.02959951902105, 48.920512964563166, 47.95227355202901, 49.545182748985525, 51.08912708378091]"
,mSSIM,0.8152163657867467,"[0.7269443161760837, 0.8102799184241116, 0.8123569756655037, 0.735046092964845, 0.7132151748587348, 0.6832018424473538, 0.8091170741407706, 0.7786037611027565, 0.8402633048321175, 0.8602158378995852, 0.7849844934142195, 0.8571487813550457, 0.9064158574652348, 0.8176520295980308, 0.7072321388617059, 0.8911762582404723, 0.6595723315861606, 0.9072117587831293, 0.8667711443862451, 0.8837042030611355, 0.8188192909878652, 0.9465397113302106, 0.6816236377650886, 0.7839453345130233, 0.8260655400636769, 0.8042838005949609, 0.6939088335194141, 0.9353382004646872, 0.8887519827019641, 0.6743906787192994, 0.7927634298950156, 0.8889882754960942, 0.8152326449063538, 0.9317753971081134, 0.9092995954653895, 0.8272800137942475, 0.9774794047015805, 0.8046370384314906, 0.8478671270401219, 0.6368027452677824, 0.8415816973260937, 0.8376816360705747, 0.7830159847121485, 0.8885203895076402, 0.8581292144344383, 0.7888818017796706, 0.7580676193323868, 0.7544628535069067, 0.8812038392224313, 0.8323672754154237]"
,mPSNR,35.30052386448086,"[34.025546902476336, 33.29958296158922, 35.06287180825362, 31.099374183464967, 32.51146858388712, 32.89192862186991, 35.5922391039013, 34.15789835086891, 33.159832131071624, 37.45855871784778, 34.80683200168976, 36.947120894567945, 35.37820142114752, 36.77485018350998, 32.485196349556134, 39.07421957354324, 33.01814837389421, 37.14567850574026, 34.14355724266622, 36.564948691784586, 34.88946140113087, 39.12461472900707, 33.673530073416266, 35.305176913195275, 33.171127181801936, 31.74144733500093, 30.863976452214146, 37.0192726081229, 36.69941967944911, 33.29265063583807, 34.699550288479166, 37.15716851039662, 36.531826850883036, 40.23367069674781, 37.11838996317824, 36.878793779275696, 43.36761052594088, 36.10196777434827, 38.313671525968246, 32.19119362028667, 34.57365189090793, 35.92659131820918, 35.153135864207876, 36.15782269267462, 35.581801344172646, 33.04272512505221, 33.81796727713677, 33.053591944271176, 36.66506046975788, 37.081270149640964]"
LaMa,,,
,SSIM,0.9959342080025269,"[0.9961078302497636, 0.9941227643182692, 0.9956893456685613, 0.9933858965964188, 0.9976107625474245, 0.9948024963383252, 0.9978526888144806, 0.997892907294391, 0.9946658330746807, 0.9979860555963146, 0.9980784138040484, 0.995217707015197, 0.9953620326270144, 0.9995881418541485, 0.994605592709343, 0.9959572587819143, 0.9969163374052817, 0.9977348574161193, 0.9942096083372297, 0.995302290756985, 0.9958201137449217, 0.9989859098968221, 0.9973894367988475, 0.9961287552692513, 0.9801535430169266, 0.986815481706321, 0.9892059246712165, 0.9986595431670272, 0.9957970283905612, 0.9975539991877235, 0.9943156413441533, 0.9962159310338051, 0.9976492448860017, 0.995010294467559, 0.9979447142550368, 0.9990914760331059, 0.999514514742481, 0.9960981903145636, 0.9989691268733232, 0.9992819363811208, 0.9976056083321311, 0.9977275958211003, 0.9975550649016416, 0.996760736304962, 0.9966657586754302, 0.9920814225370602, 0.9962155234189546, 0.9939546125343587, 0.9963857145584041, 0.9980687356556324]"
,PSNR,51.401768794090124,"[50.71400200645732, 48.808938390736174, 50.05217986219894, 48.45429211666573, 52.47498293388502, 49.425176264820706, 53.80556918770434, 53.63811377615348, 49.15556676245651, 52.96939563404859, 54.27051792992265, 49.42016797888586, 49.5359076388078, 60.543313804694634, 49.13701489273258, 50.623160263355025, 51.69185230149857, 53.05734859542638, 47.465867362277464, 48.977474090482204, 50.76348500044915, 56.59375742017357, 52.02670673820042, 50.83825552627424, 42.26691689662161, 44.18514432117583, 46.57951762330327, 53.72019233874596, 50.30702305981017, 52.571707374789234, 48.692286083403644, 50.6996750341586, 52.54990831015881, 49.01609861502077, 52.405664096450224, 57.7763440828765, 58.28571278940735, 50.752750211393376, 56.796255445800185, 58.20443501215091, 52.449601561783304, 52.41836026356342, 51.725923100577134, 50.99350951896725, 51.32334207231847, 47.798119677255386, 50.41799386933378, 49.0519770518818, 51.01605109009293, 53.64088372515905]"
,mSSIM,0.8135161092995954,"[0.6841906606990115, 0.8323815271056484, 0.8115594186756816, 0.7265697693752494, 0.707736815250706, 0.6677025624981907, 0.8185311192780925, 0.8015154701417779, 0.8582421174192935, 0.8467259281944034, 0.7754548431721522, 0.8419378889704296, 0.9061730451198519, 0.8830082180503543, 0.7383032729212181, 0.875585506548007, 0.6669080786063285, 0.8929195111103464, 0.8578654834218153, 0.8705505216681803, 0.8294101693787831, 0.9455529548248623, 0.6687091821585647, 0.7579589363033556, 0.8510112088406488, 0.8148662722930307, 0.7134859155875601, 0.9290434320200982, 0.8916842141180653, 0.6304023141288239, 0.8154420840221552, 0.8763489530133031, 0.8169916012682619, 0.9193355073636461, 0.9117894371510902, 0.8159709186665227, 0.9692698641248169, 0.799492926176262, 0.8397453369581205, 0.6627196130415048, 0.8593045709324847, 0.8289766343489048, 0.7878089048387564, 0.8772473722191899, 0.8468980289517649, 0.7689891955845947, 0.7540973026315416, 0.7528297580361408, 0.8693219742739969, 0.807239123496179]"
,mPSNR,35.366588882825305,"[34.06922555990805, 34.61162475874496, 34.56371435367646, 32.97875956033521, 31.63952546298421, 32.052511267693816, 35.80055124969513, 34.57180958400577, 34.457798230757774, 37.454170812764204, 34.154941084516814, 36.09099049619005, 35.7201543263252, 36.83179144760424, 33.340163287989895, 38.90649768417067, 32.759171326128865, 36.42267673833874, 34.32289254922192, 36.62681540141078, 35.37610805943749, 40.197664484039336, 33.53830456617091, 35.576382986406024, 33.27198412648949, 33.15167322917615, 31.721347982810673, 36.57321251360884, 37.31686144519165, 32.276283412011125, 35.10410556315718, 37.31437138066697, 37.29046578904672, 40.08059836411466, 37.427799810058644, 36.153302046115556, 41.22366733845611, 35.65508074069096, 38.27445116915311, 33.27070406038544, 36.669377922707724, 37.20263699925309, 35.286879767478446, 35.87152932707831, 34.63068537683106, 32.604491906747946, 32.93276728346531, 33.138125508916396, 36.187232817838314, 35.63556298129868]"
