Method,Metric,Average,All 50 values
FGVC,,,
,SSIM,0.9961549961892588,"[0.9990539320220345, 0.9938001554215999, 0.9966134063450065, 0.9967704162547747, 0.9976938062980171, 0.994038232864181, 0.9814764344782629, 0.9969369904936104, 0.9923273492545008, 0.9906062641678858, 0.9991722244915394, 0.9903082147922975, 0.9942141337306637, 0.9961980390995459, 0.9987878213242256, 0.995411237389634, 0.9972778762429108, 0.9980997793387464, 0.9990863867188834, 0.9965128076538184, 0.9962695152492866, 0.9912186028539546, 0.9957541888341449, 0.9951808581747112, 0.9941198633722497, 0.9958909035171999, 0.9966888199197013, 0.9991692226474734, 0.9988927607908158, 0.9986539689463302, 0.9958322915625555, 0.9963365413998865, 0.9952027073928468, 0.9979079722014137, 0.9984405488170448, 0.994290571004866, 0.9980134107128832, 0.9965553379869617, 0.9991019482034157, 0.9975886020819588, 0.9982467066193923, 0.9981405859862588, 0.9958423190295774, 0.9923680511841818, 0.9982175596216277, 0.9980828256155786, 0.9990390643615327, 0.9974479413435459, 0.9969934690290915, 0.9978771426203163]"
,PSNR,51.38518089692653,"[55.80059265387288, 48.28910653200204, 49.84333589664253, 50.89364412118945, 52.21646974101043, 48.82977475288514, 44.1227763359883, 51.14503862798866, 47.9611106655437, 46.6740989303112, 56.663603132879814, 46.628802178432444, 48.19788316963903, 50.52080338531991, 56.16123058791382, 49.29161103771064, 52.02783173167497, 51.41078766809768, 55.985768582013606, 50.66175550875798, 50.73830650715556, 47.52439892611598, 50.17705303244591, 49.30673267847667, 48.68739797866735, 50.490537099031776, 49.74686812993681, 56.93241995714675, 55.24766561010995, 54.19761638473225, 49.38923142423693, 50.23494752734487, 49.93637348981526, 52.665848239138235, 54.649406391972505, 48.09938219217882, 52.25365174601133, 50.61922481547195, 57.09813269272047, 52.16866789003295, 53.271355893148595, 54.16519817181892, 50.40704953124202, 46.61286546495647, 53.03908185681219, 52.8018265285478, 56.440626301534095, 53.122677395036376, 52.73209964875991, 53.17637610185407]"
,mSSIM,0.9066725278334224,"[0.9214112414304123, 0.9183938782059892, 0.9142623495009741, 0.8908096387680717, 0.9140467669152967, 0.8927192875098986, 0.6995756401850152, 0.8086399619654516, 0.8343463195143017, 0.809515056014025, 0.9097622457107126, 0.906617688044474, 0.8852349236402131, 0.8512382020263387, 0.9252914538399517, 0.9020041374614768, 0.9433696575024202, 0.9039536506867266, 0.9211955877518061, 0.8380707055538181, 0.8609928059867809, 0.8258260041236054, 0.8829925383762964, 0.901025494362135, 0.8372642374505194, 0.9187154348758271, 0.9292135704147914, 0.9397900205900198, 0.9233057272567811, 0.9582945079744443, 0.9271631587991944, 0.9293592758889837, 0.9284821817779674, 0.9089405248008803, 0.9480110655141947, 0.9267968388129667, 0.9625824974990225, 0.9502877502431011, 0.9420623612606382, 0.9397987026181177, 0.9512797778890095, 0.9386987770308753, 0.9331888448534134, 0.9209271817622818, 0.943219122653749, 0.9365749110504054, 0.9529008481627742, 0.9501677978250528, 0.9442343555465087, 0.9310716840434199]"
,mPSNR,40.302921570819215,"[40.25489716216593, 40.66335042608699, 40.05672056647627, 40.62316508111599, 40.6669368504749, 38.50717341026409, 31.555378083685284, 35.85591069874509, 34.219784181175555, 34.85923018743609, 40.47224247980307, 39.57343617292895, 37.31845693947654, 37.83294020639166, 42.74603887292112, 40.030659489163696, 42.93988403454109, 37.58086976252112, 41.85522590059408, 34.47206595669776, 39.13000612813128, 36.580325588344735, 39.67203341689677, 40.41602994901303, 35.88088762719185, 41.09452706911574, 40.11523155139589, 42.19816213520496, 40.912003406551854, 41.792766622181325, 40.69394048965169, 40.8666912396871, 42.20423079927667, 40.6605056717609, 43.47256573028332, 41.67656302289241, 43.87272022067242, 43.19112287735268, 42.69697766017976, 42.43713726375817, 44.060021076565306, 42.41956547040188, 42.873110443174404, 40.98331904087796, 42.55707644457132, 41.37529828474691, 42.23270473671094, 42.65160704880513, 43.44263746210632, 40.901943600792904]"
E2FGVI,,,
,SSIM,0.9948589402634049,"[0.9986598692196903, 0.9928051804355916, 0.994221443715816, 0.9951290051896312, 0.9963508886073806, 0.9935229025064677, 0.9909668696383745, 0.9980687579825114, 0.9941548223389315, 0.9917909399374194, 0.9986171322774653, 0.9875542844659891, 0.9952748270929064, 0.9953197644796165, 0.9979138459313379, 0.9927148964437124, 0.9948413448139702, 0.9965572866939661, 0.9977955931415279, 0.9961029562419275, 0.9959595524501257, 0.9934150255093255, 0.9953158516024044, 0.9938534848152948, 0.9951811288779376, 0.9938931279653128, 0.9949880158300294, 0.9984722310245524, 0.9974677426146857, 0.9969737720117614, 0.9928242074980863, 0.9936006907689574, 0.9932216707019917, 0.9968819263819285, 0.9972036072745961, 0.9897092087758809, 0.995509510387083, 0.9932671643687785, 0.9985193175611674, 0.9958791252895605, 0.995775262668027, 0.9972459428934289, 0.991769829708046, 0.9835377351371809, 0.9965937350240376, 0.9955037753457147, 0.9978475925937759, 0.9951137817076651, 0.9925745210075316, 0.9964858642211359]"
,PSNR,50.008609964718346,"[54.47839982789954, 47.72837879892022, 47.973794091642574, 49.586732724316825, 50.49324248480454, 48.72561281963243, 46.77329956253956, 53.56925723032436, 48.91948816440262, 47.60757113120458, 54.98735148747508, 45.794457448009204, 49.12344300611821, 49.907436899110195, 53.995036422796304, 47.6583648793137, 49.4984099781129, 50.83848993160793, 53.31077375842122, 50.33137909823067, 50.91464604195461, 48.44017448652519, 49.75856098793295, 48.37488343801496, 49.08680733423473, 49.232787227754365, 48.720744660477784, 54.593646599642696, 52.467421152863366, 51.67644444973486, 47.6640943811168, 48.46451189940016, 48.5689163558883, 51.29022150139541, 52.265145433034206, 46.015431492319685, 49.1434280346336, 47.9935281164169, 55.13289922023411, 50.08808183024222, 50.035693559069976, 52.688274503978164, 47.53806493747331, 44.0605110585995, 51.25621591329807, 49.95757397115486, 53.43045407418258, 50.20257169459459, 48.84580492687917, 51.222039207987]"
,mSSIM,0.8491889531466899,"[0.828791008549151, 0.8731838688567788, 0.835895829470018, 0.8155095373717121, 0.8466410184278806, 0.8666435117532559, 0.8318582221843532, 0.8405625774989124, 0.8321905979925703, 0.8173315849803846, 0.847162520404543, 0.8608282986658257, 0.8822053621147625, 0.795329789162079, 0.841014351295387, 0.8292298529924957, 0.8507473299244399, 0.7888709005387227, 0.7952746277674352, 0.7854225780201121, 0.8390158073062783, 0.8239221764717817, 0.8519467889485147, 0.8334796046843566, 0.847488690948746, 0.8704706577150823, 0.8759454602093399, 0.8781415202222593, 0.7993478102364205, 0.9091177766789317, 0.8673382548189007, 0.8474516826078139, 0.8819123355489947, 0.828199890562525, 0.9000240304070923, 0.8395076610344606, 0.909572578820032, 0.8861819316924957, 0.8762028383860632, 0.8592567588091615, 0.8348035627252273, 0.9082750020585186, 0.848647729171866, 0.7921536210974143, 0.8718777850198862, 0.794103057300829, 0.8905346224165845, 0.8999981347321685, 0.8576874796588686, 0.8721490390730633]"
,mPSNR,38.168156113961395,"[36.690120137345744, 38.785906299774176, 35.90678328275932, 38.11978105221936, 37.70073920480358, 38.74281306324551, 37.00601958568726, 38.95480275689484, 37.56579833305434, 36.65923338913689, 37.621664913080544, 37.958394251220746, 38.57620315133175, 37.67717997637499, 39.344296642449564, 37.20512953023962, 38.59216212525895, 35.903831007825474, 37.94285506507453, 36.902899242108454, 39.43130986150516, 38.3673899088503, 39.025311795706074, 37.86205270981286, 37.63187690108575, 38.71606145972213, 38.589058351347305, 39.126355572457555, 37.161976745556885, 37.996268333258584, 36.9731710521186, 36.75836642835633, 39.72650385557677, 37.72928707740571, 40.08234525759313, 38.18204580041891, 39.11573812876581, 39.19527853498098, 39.97955074607377, 38.68694012072065, 38.003519542036855, 40.55025703722308, 39.06901475811131, 36.604384234916296, 39.222561751141484, 36.852198337479365, 37.9167089449429, 39.17945973681013, 39.14950951719172, 37.66669018701784]"
DeepFillv2,,,
,SSIM,0.9946135829491857,"[0.9987289216872764, 0.9941141744002088, 0.9932445014536043, 0.9973509264988968, 0.9953413742103862, 0.993393145107608, 0.9960128581010811, 0.9986706885773171, 0.9966129479468137, 0.9923680311388724, 0.998622971858761, 0.9852217908906739, 0.9962552928489328, 0.9956535119664901, 0.9981650691298839, 0.9916720851659032, 0.9930476225691347, 0.9975576171701236, 0.9965341587766875, 0.9957290507726103, 0.9977615647171468, 0.9968223322963862, 0.9964245024959951, 0.9958343490194596, 0.9969081075356708, 0.9913013334284142, 0.9919698024182543, 0.997083305170428, 0.9983769466630941, 0.9935473078882205, 0.9880065766163533, 0.9950528051919681, 0.9912401447094702, 0.9967681578720226, 0.9962065755675754, 0.9944762565532326, 0.9917657623543498, 0.9908006629950755, 0.9983140728166964, 0.9968330101113141, 0.9979837170231588, 0.995713184875915, 0.991492500241692, 0.9875254191231537, 0.9925978491132076, 0.9967723051366867, 0.9968396878693128, 0.990017683552105, 0.9870487582927533, 0.994897725538895]"
,PSNR,48.408344574075834,"[51.41820178459177, 47.74373174168688, 47.259764547815166, 50.04650166594533, 48.66980638045153, 47.64986351713177, 48.40092899221689, 51.543666430406525, 49.52784822109201, 46.54713941793147, 51.54292200120313, 44.221054109369966, 48.66130700526619, 48.33657668260454, 51.204407218005954, 46.648118971270414, 47.013747481614885, 50.16659822548644, 49.851386845940524, 49.06842930042916, 50.808541852576724, 49.72674193154707, 48.94917702538005, 48.80933504091299, 49.50292331917437, 46.651451835161346, 46.12432729173288, 49.904155875737274, 51.16772521067824, 47.52395633468357, 44.80832484323943, 48.50570857871344, 46.52859146291099, 49.69615428016746, 49.057993493047995, 47.81326604278809, 46.398856587178884, 46.40926352707549, 50.998382999063416, 49.34361802972022, 50.48328416455851, 49.12229024388955, 46.71845221834451, 45.29030376012535, 46.820229990359785, 49.40752915318442, 49.48246141657219, 45.76369945122552, 45.006912890775475, 48.07156931280578]"
,mSSIM,0.7394175876622083,"[0.6849511838841245, 0.7996878558500856, 0.6785387521280776, 0.7728133779384838, 0.6605471713998201, 0.7449183163724868, 0.8282930092791864, 0.8113039666337283, 0.7487229054374989, 0.7662980470234821, 0.7327709611274217, 0.7607378591440637, 0.8249823688873114, 0.6969066913572296, 0.6940817939181817, 0.7054831463935952, 0.6199336276958168, 0.7037219160445212, 0.6182997014299266, 0.6391836880858026, 0.7964902068898772, 0.8072508857367408, 0.749603703665231, 0.7675819814367724, 0.7978796279249789, 0.759742782473974, 0.6985475538982855, 0.7208510004548149, 0.7147834975464922, 0.7906874658385548, 0.7373537054820013, 0.7886055329937502, 0.771306477200351, 0.6859410908465616, 0.7449793758450396, 0.7413527255460238, 0.7813088825065737, 0.7413716684204255, 0.6628922321303804, 0.7933925324099464, 0.7814151099114368, 0.7800802397207772, 0.7551202710308116, 0.6561796054137395, 0.670185015241338, 0.6999242270044306, 0.8124000386588771, 0.7810914404282937, 0.7251620147611786, 0.7652221516619073]"
,mPSNR,32.86063274109828,"[30.711311965203862, 34.357024797651896, 30.836337209287386, 35.03286157973029, 32.80216111259332, 32.59801146626521, 34.897643351313945, 37.658017900053046, 34.78016472367263, 31.42313223314449, 35.019024070738034, 30.657851937924697, 32.57824957482158, 33.13699941773664, 35.26470984804029, 32.284023821994325, 30.6718539970854, 32.742266602997205, 31.244964505838997, 31.98193294113986, 35.11601542817775, 35.3532408287193, 34.439955959027, 34.21334007788973, 33.85299826649878, 31.572181693149673, 30.494961790550015, 32.39539335127773, 34.39749619817568, 30.76454933130323, 29.69878442078275, 34.12139735320346, 33.86647733927828, 29.35197985928046, 34.23819423265142, 34.17646079373947, 31.05508279083638, 32.65175071543909, 32.214876255958444, 33.9468607528258, 34.86351206537103, 34.90348699778261, 34.789563389000065, 31.916870051829346, 28.317459883133598, 32.40072809196984, 31.44122480888083, 32.02674601362745, 32.51702774891538, 31.254477508406122]"
LaMa,,,
,SSIM,0.9948517850618515,"[0.9990214563664974, 0.9930872246911306, 0.9940344765483524, 0.9975367979272615, 0.9955524700743447, 0.9936021175274471, 0.995698431331034, 0.9989464514690329, 0.9970399525757152, 0.9924239130705926, 0.9988992874403028, 0.984273760520242, 0.9964346667310018, 0.9954995232121507, 0.9981588352074718, 0.9915091394645291, 0.9922186655688318, 0.9977779972039515, 0.996889702847953, 0.9959985822506318, 0.9980507788393483, 0.9966726381775765, 0.9963199183503338, 0.9960538369558428, 0.9969242616475876, 0.992343670022596, 0.9921956751906175, 0.9978040078781921, 0.9986490363988918, 0.9939277009521256, 0.9898515501710747, 0.9953421725779217, 0.9908887141056676, 0.9971870195364235, 0.9963675542724895, 0.9941974662751548, 0.9922116215391329, 0.9904578455463918, 0.9989115691390742, 0.9972236812017897, 0.9983296203363882, 0.9963495878479437, 0.9915594258202214, 0.9882617247295341, 0.9936927156789297, 0.9971039004915502, 0.9968261628321112, 0.9905464455665149, 0.988769179253104, 0.9949663197295725]"
,PSNR,50.65822513895118,"[56.97790627269828, 48.82315960831194, 48.52526732884811, 53.1716400874794, 50.58112554698034, 49.190014253145655, 50.3004841567341, 57.520166102635, 52.345950252681234, 47.45776652909814, 56.17730936534876, 44.6034164755836, 50.85447101244641, 49.926263162402066, 54.85691859508637, 47.726260272452095, 48.156078913163995, 52.99863146272266, 52.34225354371628, 50.97461428890974, 54.3429565047318, 51.82654545911913, 50.98168279887369, 50.55952878899252, 51.648982925493826, 48.0666755881039, 47.272538991781026, 53.69568381189153, 56.03947160070278, 49.13627034535907, 46.171418904498424, 50.2505609733733, 47.594978862251764, 52.490026102753845, 51.60341439292389, 49.08167366261809, 47.273694199009, 47.41717293356227, 56.264614390359014, 52.358572590595514, 54.503183956802815, 51.05300795400939, 47.78422664870508, 46.152113763619596, 48.35802098643563, 52.07958704261653, 52.40970129135458, 46.88268406235128, 46.29268646490839, 49.80988371931697]"
,mSSIM,0.7346849274250988,"[0.6932977382733818, 0.7500373209631214, 0.7019861852869976, 0.7557678089740483, 0.6579256145519992, 0.754144906241825, 0.7893787097500565, 0.8066321769900855, 0.7826420764870279, 0.7571511430356554, 0.7143408668133697, 0.7424375532764732, 0.8272664025355241, 0.6618653214342164, 0.6322862659835049, 0.696647209582259, 0.5490786711984451, 0.6735311650465826, 0.623717635210606, 0.6600408909127529, 0.7986690758447454, 0.7675232616561758, 0.7194369095331862, 0.7623044161335956, 0.7767498827227465, 0.7698623079072782, 0.6908526343605653, 0.75542561255004, 0.6787420849693258, 0.7912655722373806, 0.7665596516264436, 0.7915871196507006, 0.7538297776582621, 0.6955117409271184, 0.7316782589349338, 0.7260956965461128, 0.7827633358480898, 0.722709060410563, 0.7483161867143945, 0.790086401177781, 0.7944025594632176, 0.8111066982181465, 0.7425614165040457, 0.6709250448218765, 0.7046320369902446, 0.6967975873278982, 0.7783215183396772, 0.7819861084967744, 0.7556725311329623, 0.7476962200027111]"
,mPSNR,33.191208397946845,"[30.780977082115225, 32.81775273678229, 30.75747028899074, 34.347187262684436, 32.66779966580763, 33.3023763086874, 34.23145545123464, 36.73306445733083, 35.17667513955467, 31.0009429777991, 34.05925255001267, 30.579054548270147, 33.31026024364879, 33.82678840571109, 34.75246010167138, 32.57370257820078, 30.950282679608417, 32.62780741554374, 33.345880444729325, 32.00534538305584, 34.771744530108826, 34.732121333432296, 34.23376130095924, 34.173928068023436, 33.65114677874382, 33.51799261233713, 31.20603195716225, 33.87367746820792, 33.52969094905725, 30.87121324267491, 31.48587015780175, 34.18097829036964, 34.279292644735065, 32.574900540562275, 34.48627746335799, 33.60424312452176, 31.949588507638943, 32.49447767156695, 34.872558391905, 34.331719216659764, 34.7184089403449, 35.38015381556099, 34.84828859215681, 32.303760210969656, 30.88982563330198, 32.087638354689766, 32.35715111171948, 32.44184228956355, 34.40179054321407, 31.463810434555377]"
