Method,Metric,Average,All 50 values
FGVC,,,
,SSIM,0.9978936657421843,"[0.9992665548526025, 0.9949450450165275, 0.9997648029622596, 0.9995888362545426, 0.9960912432045067, 0.998472401647664, 0.9939706987668407, 0.9954690708859687, 0.9989887087743976, 0.9987682702629771, 0.9977684195803489, 0.9989573434016945, 0.9987852024083145, 0.9981568218925106, 0.9977174787586122, 0.9995805164407204, 0.9980837898358503, 0.9954594193015908, 0.9982222290280354, 0.9992837998107319, 0.9994572630078, 0.998569431207156, 0.9976967357007679, 0.9994320217562898, 0.9989542366975036, 0.9977843304260263, 0.9976272046677055, 0.9992223024068894, 0.9982059140269474, 0.9992964773286627, 0.9993924725208587, 0.9997020174233512, 0.9990779623781806, 0.998317749210386, 0.9964712540930285, 0.9943081396951606, 0.9958043938448812, 0.9979341220081506, 0.9935160910698807, 0.995954368741001, 0.9977376867125752, 0.9993606979976181, 0.9994513028791182, 0.9969923976995606, 0.9986228056874807, 0.9980065028336561, 0.9982047410774543, 0.9987994831700595, 0.9977624754175176, 0.9956800523368536]"
,PSNR,54.244178024764345,"[57.109640079681164, 49.90806123609532, 62.8122830842573, 60.353481923289095, 51.017431006465216, 55.59476102609595, 48.85830479590293, 50.221728225068844, 55.27684556758669, 55.44450664032456, 52.49560136018539, 56.71522629727172, 55.399316681704285, 53.724222238106776, 52.78401440330186, 60.45078966578317, 52.75277657049074, 49.51359654761116, 53.00883919629001, 58.135329867368156, 58.94059805178631, 55.098692990603375, 52.376305723252, 58.74786252322009, 55.00833319213817, 52.5081504006021, 51.89852014960472, 56.01697596625296, 51.62691880613565, 59.0411622181732, 58.25321280048512, 61.31297535703765, 55.32422832083868, 53.8311511173821, 51.07348516762295, 49.456456116528685, 50.70254800942007, 53.00818240071611, 48.00141884813655, 50.42054797316506, 51.32268687566234, 58.682451161160564, 58.77466978857316, 51.28589287448275, 53.34629107273252, 51.59979562715537, 53.725087902040585, 55.67372101240487, 53.08889628466944, 50.48492609335326]"
,mSSIM,0.9493006555130276,"[0.9780579055328109, 0.9416812261585086, 0.9819626503790755, 0.9750707074110873, 0.8383996734595244, 0.895520107292134, 0.9194073447280917, 0.8691135561742203, 0.976424149268668, 0.9685088087364356, 0.9621540964515193, 0.9745719980457851, 0.9636319895567846, 0.9608532204719453, 0.9717951390800204, 0.974916967245124, 0.9767428685173694, 0.9365971316670436, 0.9666681740918915, 0.972482800775111, 0.9710642192009825, 0.9720829372445724, 0.9481906916197717, 0.977584454162023, 0.9799278784807354, 0.9324391502753738, 0.9587893809500329, 0.9657418055353869, 0.9501383289784978, 0.9770138471777706, 0.9761329696098417, 0.9746877925940834, 0.9684103180324717, 0.9486070294979164, 0.9092043606727831, 0.8858722734312618, 0.8759542951335073, 0.9385652305897298, 0.9274527300038455, 0.9397112870754565, 0.9648821245244799, 0.9670920787376998, 0.9720999015012621, 0.9614588572657768, 0.9107446360354565, 0.9382635105711836, 0.9457333227293234, 0.9456950687448269, 0.9553518050178746, 0.9215799752143146]"
,mPSNR,43.14268565734109,"[45.0759832190461, 43.83911360406952, 47.235315700724826, 47.323987105070096, 38.35033008315676, 42.03114189770305, 38.718629675972664, 38.88365892549076, 45.35183858232518, 44.89501266602247, 43.67232941783203, 46.63274957901548, 44.196892445461835, 45.10600247842347, 46.191248923465544, 47.0876377594276, 44.89912577895721, 40.409731101330415, 44.55684388964532, 46.442170788155835, 46.17686684867416, 44.38976213308582, 40.28826240541853, 46.910902983106915, 45.14810529647308, 41.266135941159874, 42.556483549596535, 44.80970927343038, 39.510806657529415, 47.51730980697869, 45.94237121391279, 47.11574203934, 40.77422136134438, 40.17716819352347, 40.22677220197888, 40.230622091792824, 37.99912222802379, 42.51816789982534, 39.76973583447871, 42.43051157806336, 37.82070458714138, 46.61912573767981, 46.019910417131705, 44.65259474636244, 39.970407908820405, 34.50704042944034, 43.161439577632464, 42.85908020118129, 44.13599010132626, 40.72946600130527]"
E2FGVI,,,
,SSIM,0.9977875842932886,"[0.9987583347519213, 0.9939764285851602, 0.9995531196434883, 0.9991338812275158, 0.9963612800981454, 0.9989940433456467, 0.9963954696401028, 0.9972461508599052, 0.9982291336710806, 0.9985676479324948, 0.9966512559290988, 0.9981640661307681, 0.9984769033673079, 0.9971937244762598, 0.996336596091323, 0.9989043727595202, 0.9964801425478939, 0.9951914937506574, 0.9972629610230005, 0.9987316433509158, 0.9990374363363387, 0.998758321069584, 0.9974337735099631, 0.9990245337845063, 0.9979856327651303, 0.998142564589759, 0.9976373567494242, 0.9982433590708814, 0.9978899416341861, 0.9989297175738017, 0.998870498485267, 0.999343340697091, 0.9992158213856506, 0.9987349394608195, 0.9974851018624827, 0.9956543486190931, 0.9971592682481476, 0.998080254138908, 0.9951580279805649, 0.9966150930484913, 0.9979084201954045, 0.9989152580885737, 0.9991701322930416, 0.9958069362206615, 0.9983511196834508, 0.9986678996711875, 0.9981497981205808, 0.9986321399159288, 0.9975414057283821, 0.9962281245549413]"
,PSNR,53.51508238353267,"[54.82933264781502, 49.08463104340925, 59.793313651762105, 57.03909363204865, 51.77687380807583, 57.195208726342855, 50.89566255481337, 52.7392654626232, 52.74586119669313, 54.17430952177939, 50.8235952004659, 53.683255569028475, 54.200258959724586, 51.706957118232346, 50.63964310738691, 56.48238036039331, 50.177395249424, 49.470803486098774, 51.934469509564416, 54.99818090457546, 56.86166913891955, 55.08963744416762, 51.67837811035959, 56.88457469663159, 52.13409832788215, 52.66718733991384, 52.30979826714208, 53.48307752216545, 52.49319883327538, 56.83258858460685, 55.35091336851203, 58.371993202043456, 57.54666859044272, 54.93393682602498, 51.67870521162406, 49.857843979502256, 52.21402367330472, 53.939749897689204, 49.53550821969248, 51.081014018672555, 52.997744966532814, 56.46916047130996, 57.21038100025987, 50.166086184627645, 53.05924399850406, 54.38348982468596, 53.77679269234414, 54.672354335970724, 52.395134600297084, 51.288674139271386]"
,mSSIM,0.9364841997333159,"[0.9574853515715889, 0.9268356200275124, 0.9621437980472597, 0.9511278950013012, 0.8558488246098126, 0.9313694447431303, 0.945643048678775, 0.8998718121250378, 0.9578514301553043, 0.932626138288876, 0.9347065994990198, 0.9508184899640227, 0.9501435169421975, 0.9306206470531533, 0.9338383673651499, 0.9243878079754508, 0.957533789609397, 0.9247810710442274, 0.9322189512312656, 0.9417310429229171, 0.9328907199405098, 0.9472083844168001, 0.9299391274457516, 0.9586830570761019, 0.9607557808327079, 0.9250271215264132, 0.9403803964223885, 0.9112584251097344, 0.9427960632919951, 0.9627664549450905, 0.9528707972054504, 0.93626008578347, 0.9664297248468918, 0.9543363318839323, 0.9237042113787051, 0.9179988532794224, 0.9181246868545692, 0.9272061080852892, 0.9257487068972197, 0.9476844440595262, 0.9642334419865605, 0.931927107297083, 0.9454601362842702, 0.9395385100255955, 0.8848728198131142, 0.9486785429279279, 0.9322578150110443, 0.9354536800662321, 0.9375072947161792, 0.9206275104004374]"
,mPSNR,42.35105432515355,"[42.77333589976661, 42.84149677545075, 43.99369132455101, 44.32432168628566, 39.6341757301632, 43.11361714909931, 42.11247781382777, 41.95927883002999, 42.47704858153837, 42.275853057285964, 42.2026237605975, 43.23694186820838, 42.82349015746959, 42.39134725053862, 42.10897165994511, 42.44205718320966, 41.98063727407838, 42.0567391570831, 42.307394287728606, 42.20452684579868, 43.009906697210134, 43.84055575144061, 41.0194009374948, 44.367321814144304, 42.117269739442435, 40.8719477111504, 42.701225336003425, 40.879378609191704, 42.48672499834724, 45.45700789912209, 41.9354024952159, 42.779671591705615, 43.95127838706983, 42.279965394533924, 39.64062060349316, 41.30218927440099, 42.002748903911964, 42.485383630305776, 41.426418799650115, 42.852927227041576, 42.95549904239373, 43.307977547028294, 42.93266693054009, 42.69204398693993, 39.58253277322408, 42.504414956248986, 42.29393123433776, 41.57166342405801, 42.43617227336108, 40.60844199601365]"
DeepFillv2,,,
,SSIM,0.9972012357881845,"[0.9970502588167038, 0.9943358906795826, 0.9984988374097078, 0.9986773891109806, 0.9944753876769116, 0.9988175252085467, 0.9955734508011945, 0.9982382505322515, 0.9965206548688125, 0.9969826968000075, 0.9967008417449207, 0.9975637327328083, 0.9978199280435378, 0.9983372904088855, 0.9969247854936061, 0.9989135478121524, 0.9869330596407, 0.9963035463082335, 0.9975964459935825, 0.9988008541156276, 0.9982688297166215, 0.9978441282199243, 0.9971780902491099, 0.9980957975276459, 0.9911361270444438, 0.997008943673659, 0.9981560082899831, 0.9978775485829144, 0.9970108153175018, 0.9980070166474535, 0.9983362850223095, 0.9987175154215522, 0.9988309903248732, 0.9987631513523745, 0.9968808985903658, 0.9962991759705481, 0.9962354744350237, 0.9987567754170682, 0.9972044443099587, 0.9974117814094763, 0.9961873712086758, 0.9985893431445533, 0.9991132471690779, 0.996775066408393, 0.9988610248407332, 0.9982979306887838, 0.9981003188090621, 0.9983277603878915, 0.9963609290696068, 0.9963646259608737]"
,PSNR,51.093215490377204,"[50.83989662935907, 48.59126974645301, 52.523119070281574, 52.60694540351889, 48.38486454667687, 53.71223460229898, 48.535779853026, 52.98458445931185, 49.59483184773187, 50.62303757515412, 50.292776551337894, 51.398009991702374, 51.200787470455744, 52.702275695635194, 50.76373844565119, 54.07050527821015, 44.65922638119278, 49.801567704867615, 51.80170445865562, 53.55411751082546, 52.81536768686597, 51.530107514340706, 50.8409871335941, 51.88476314652851, 45.956912461404436, 49.99354815299914, 52.26332262202384, 52.00244402724429, 50.29099901927439, 51.7260668809879, 52.80831511247005, 52.99187168444916, 52.643181990774586, 53.52266882010917, 49.311488078441855, 48.95344250130834, 49.4992967721872, 53.94283890803172, 51.2239984745743, 51.365799197880825, 48.87990252738875, 51.87589872897483, 53.95903825846264, 49.85361912464228, 52.81207998372601, 51.67925991790596, 51.8946022110956, 51.849398728930474, 49.107166899799346, 48.54111473009815]"
,mSSIM,0.8730114135075877,"[0.8667556117131334, 0.8616407361197249, 0.8679410275949683, 0.8341404106667805, 0.7750894575717622, 0.8566028188092191, 0.889503027389118, 0.8689964951128847, 0.8726031275490069, 0.774690252887812, 0.8438924337522882, 0.8750606157523815, 0.9001114520847083, 0.9065637081554192, 0.84374177806023, 0.8955857684435907, 0.8237877615568041, 0.8707817053965498, 0.8446601905251001, 0.8891608729599281, 0.8325644683236425, 0.8584416049975085, 0.8405023249206235, 0.8525266336525961, 0.8117278238111386, 0.83803629826809, 0.8958173866230823, 0.8505954073437495, 0.8760306052569008, 0.9259466591648846, 0.8192956267507906, 0.8529766467180919, 0.9528532445812696, 0.9527090261815402, 0.8918375572896544, 0.9023463341700274, 0.8715804706653145, 0.9150662924085192, 0.9055308451851966, 0.9154888499234931, 0.9262700792170206, 0.901415475307847, 0.8467030276364781, 0.9022271786336594, 0.8683764866747902, 0.9035891601619597, 0.893732147509038, 0.9057747818799936, 0.874107414769459, 0.9051915652516151]"
,mPSNR,37.18543926045247,"[34.696413929636996, 38.25584424044746, 37.51498067146574, 36.09106728502133, 33.4358963476992, 38.93225414783751, 36.56108948657808, 38.22079966806324, 36.40251409258905, 35.79391410116183, 37.7690156111009, 38.461213163396664, 37.01888573323644, 38.57206597810965, 37.823738898580416, 39.04899294616909, 32.12369694240251, 38.437321756087364, 36.65982508475712, 38.840597180570484, 36.56279943706064, 37.63392295704897, 35.23129904439284, 35.78450303123858, 31.385302423815574, 36.35738545434694, 38.11027289968823, 35.71988365343907, 37.10825676399408, 39.614348171447354, 36.9449135320674, 35.63415161123862, 37.62319545791733, 41.344489315650534, 35.160353017315785, 36.138057995422926, 37.005814893068276, 40.82537486760205, 39.20883414005394, 39.35493312823197, 35.64401849733234, 38.12097182040848, 39.33956478699923, 38.64928060262049, 36.85135610312884, 37.528787388367974, 39.41157851236278, 38.70427250363293, 36.44793451872665, 35.165979229091356]"
LaMa,,,
,SSIM,0.9974793639869055,"[0.9975695907569998, 0.9943650890812047, 0.9989394820245984, 0.9990134987318675, 0.9953671684445436, 0.9992757872963766, 0.9963112133986892, 0.9983427902702147, 0.9969296225694966, 0.9973644735330556, 0.9969239064245858, 0.9980367057484836, 0.9981170113082928, 0.9979140647739967, 0.9966147023627573, 0.9991754559720128, 0.9878276677672764, 0.9961632033546538, 0.9977495479998094, 0.9988647550085039, 0.9985409502238297, 0.9981579125065863, 0.9976740368407279, 0.9983236613656988, 0.9915740148545519, 0.9968563598415311, 0.9984963231843701, 0.9981245534109088, 0.9974745776258459, 0.9981437408605625, 0.9990861048176497, 0.9990119791581962, 0.9990778877780423, 0.9989077123803201, 0.9969313322395169, 0.9963542876434355, 0.9963510490274089, 0.9989363506993847, 0.9962930517621121, 0.9971620355089517, 0.9974249888350135, 0.9988505399959422, 0.9993830312848049, 0.9971176508352552, 0.9991805883389122, 0.9986642784919232, 0.998533616210091, 0.9988035889246146, 0.9972810783580185, 0.9963851795136446]"
,PSNR,53.09734702804866,"[52.254317452112346, 49.35906388850225, 55.97347814162764, 56.28752932965374, 49.387670225305634, 59.28998606802313, 49.66862663771775, 55.4136443642805, 50.750670754892546, 52.24870274250806, 51.5766316398241, 53.658280918163264, 53.24239245681288, 53.97488800007074, 51.52335075899988, 58.026631010279644, 44.98705596376682, 50.289304840410736, 53.200234900681124, 56.11401966938918, 54.72911186984342, 53.77863754513076, 52.341756468653465, 54.13432173442435, 46.335087897224845, 51.1272899603206, 54.79130721385239, 53.6598292171022, 52.23696130428023, 53.06757794774004, 56.268909415324906, 55.79270035956803, 54.91001712807993, 55.81383985648835, 49.7703312374058, 50.39347654285032, 50.061548976050375, 56.743392028139034, 51.65615037754294, 52.77027790872837, 50.573014171924825, 55.239682639588466, 59.65636954867919, 51.459896873030786, 56.01940962703951, 54.38725621959337, 54.55535908799355, 54.48637401060946, 51.247978123312556, 49.633006348889026]"
,mSSIM,0.8696261923278235,"[0.8764246757958654, 0.8649647962211288, 0.8696139430598602, 0.8204714039917806, 0.7952980590758288, 0.8787186343296537, 0.9031054147640979, 0.858579080023072, 0.8761804937394081, 0.7768255567646046, 0.8431886118535246, 0.8794784450112532, 0.8977823550934285, 0.8561996966762936, 0.8284314967628884, 0.8829020998549976, 0.8300169117541898, 0.8436756515855522, 0.853217150601863, 0.841282889799413, 0.8264101646300097, 0.841484705512132, 0.8662048308407251, 0.8469449605894624, 0.8123681079533724, 0.7997262929748062, 0.9018148920850773, 0.8446448227956619, 0.8827348720573746, 0.91639711160306, 0.8894429105521778, 0.8264483779975051, 0.9425663595856824, 0.9384728171545635, 0.8848890371279816, 0.900602476873805, 0.8597183381030272, 0.9087576422518554, 0.8721495040315861, 0.8907590396595417, 0.9427260054456664, 0.8925791247239756, 0.8560316326170997, 0.9043563865723481, 0.8713752957686303, 0.905504211295938, 0.8890027121832113, 0.9017907947203933, 0.8954008032180057, 0.8936480187078154]"
,mPSNR,37.23117139430081,"[35.11987700968642, 37.82287266979757, 37.66558848894016, 37.17377313137394, 34.55916653210939, 39.35877102518461, 37.00887230959512, 37.016124223367115, 36.38808211286148, 36.16590139948377, 37.40542667801644, 38.80477031759032, 37.912400145512684, 36.122139954567395, 36.24480024440484, 38.254851879515826, 32.69491693540251, 37.42602454732425, 36.365656840389505, 37.30309883796841, 35.568285787756864, 38.06305022892997, 35.734449655193345, 36.58148160417976, 31.5446442694809, 35.94004537280319, 38.95665173543893, 35.529720124305115, 38.315132791244835, 39.13396622567878, 37.82085122534907, 36.20425978361966, 37.46225435093011, 40.42114741155136, 35.09590635845586, 36.79322550152698, 36.4905684256459, 40.088897152150274, 37.290527120021096, 38.45514948255477, 38.11936255323026, 39.085348323879174, 38.6268236133048, 39.339118022626444, 36.3697016280287, 38.012836760839875, 39.81633293389677, 39.31919908623068, 38.96331351012734, 35.60320339296785]"
